Ano,Mês,Município,Aparelho de Pesca,Pescado,kg no Período,nº de descargas do período
2019,7,Itajaí,Arrasto duplo,Pescada-amarela,"100,00",1
2019,7,Itajaí,Arrasto duplo,Polvo,"100,00",1
2019,7,Itajaí,Arrasto duplo,Sapateira,"250,00",1
2019,7,Itajaí,Arrasto duplo,Tira-vira,"2.400,00",4
2019,7,Itajaí,Arrasto simples,Cabra,"50.000,00",1
2019,7,Itajaí,Arrasto simples,Emplastro,"3.000,00",1
2019,7,Itajaí,Arrasto simples,Mistura,"5.000,00",1
2019,7,Navegantes,Arrasto de parelha,Abrótea,"3.000,00",2
2019,7,Navegantes,Arrasto de parelha,Betara,"5.200,00",5
2019,7,Navegantes,Arrasto de parelha,Cabra,"6.600,00",5
2019,7,Navegantes,Arrasto de parelha,Castanha,"165.000,00",6
2019,7,Navegantes,Arrasto de parelha,Corcoroca,"400,00",1
2019,7,Navegantes,Arrasto de parelha,Corvina,"107.000,00",9
2019,7,Navegantes,Arrasto de parelha,Espada,"1.200,00",3
2019,7,Navegantes,Arrasto de parelha,Goete,"27.000,00",5
2019,7,Navegantes,Arrasto de parelha,Gordinho,"16.100,00",4
2019,7,Navegantes,Arrasto de parelha,Linguado,"3.300,00",4
2019,7,Navegantes,Arrasto de parelha,Maria-mole,"61.850,00",7
2019,7,Navegantes,Arrasto de parelha,Mistura,"40.200,00",7
2019,7,Navegantes,Arrasto de parelha,Olho-de-cão,"600,00",1
2019,7,Navegantes,Arrasto de parelha,Paru,"300,00",1
2019,7,Navegantes,Arrasto de parelha,Peixe-porco,"14.400,00",4
2019,7,Navegantes,Arrasto de parelha,Pescada-amarela,"33.000,00",2
2019,7,Navegantes,Arrasto de parelha,Pescada-branca,"500,00",1
2019,7,Navegantes,Arrasto de parelha,Pescadinha-real,"22.000,00",2
2019,7,Navegantes,Arrasto de parelha,Robalo,"50,00",1
2019,7,Navegantes,Arrasto de parelha,Roncador,"500,00",1
2019,7,Navegantes,Arrasto duplo,Abrótea,"7.400,00",16
2019,7,Navegantes,Arrasto duplo,Abrótea-de-fundo,"15.000,00",1
2019,7,Navegantes,Arrasto duplo,Betara,"4.160,00",9
2019,7,Navegantes,Arrasto duplo,Cabra,"12.246,00",12
2019,7,Navegantes,Arrasto duplo,Camarão-branco,"500,00",1
2019,7,Navegantes,Arrasto duplo,Camarão-rosa,"75.590,00",32
2019,7,Navegantes,Arrasto duplo,Camarão-sete-barbas,"11.000,00",2
2019,7,Navegantes,Arrasto duplo,Castanha,"548,00",3
2019,7,Navegantes,Arrasto duplo,Congro-rosa,"250,00",2
2019,7,Navegantes,Arrasto duplo,Corvina,"1.400,00",5
2019,7,Navegantes,Arrasto duplo,Emplastro,"2.418,00",9
2019,7,Navegantes,Arrasto duplo,Goete,"2.500,00",6
2019,7,Navegantes,Arrasto duplo,Gordinho,"600,00",1
2019,7,Navegantes,Arrasto duplo,Linguado,"3.780,00",3
2019,7,Navegantes,Arrasto duplo,Linguado-areia,"1.070,00",6
2019,7,Navegantes,Arrasto duplo,Lula,"180,00",2
2019,7,Navegantes,Arrasto duplo,Maria-mole,"500,00",2
2019,7,Navegantes,Arrasto duplo,Merluza,"7.100,00",2
2019,7,Navegantes,Arrasto duplo,Mistura,"22.935,00",30
2019,7,Navegantes,Arrasto duplo,Peixe-porco,"50,00",1
2019,7,Navegantes,Arrasto duplo,Peixe-sapo,"1.000,00",1
2019,7,Navegantes,Arrasto duplo,Polvo,"200,00",3
2019,7,Navegantes,Arrasto duplo,Sapateira,"140,00",2
2019,7,Navegantes,Arrasto duplo,Sarrão,"500,00",1
2019,7,Navegantes,Arrasto duplo,Tira-vira,"1.240,00",7
2019,7,Navegantes,Arrasto duplo,Trilha,"362,00",3
2019,7,Navegantes,Arrasto simples,Cabra,"32.000,00",1
2019,7,Navegantes,Arrasto simples,Castanha,"500,00",1
2019,7,Navegantes,Arrasto simples,Corvina,"400,00",1
2019,7,Navegantes,Arrasto simples,Emplastro,"2.000,00",1
2019,7,Navegantes,Arrasto simples,Linguado-areia,"2.500,00",1
2019,7,Navegantes,Arrasto simples,Maria-mole,"400,00",1
2019,7,Navegantes,Arrasto simples,Papa-moscas,"300,00",1
2019,8,Itajaí,Arrasto de parelha,Cabra,"680,00",1
2019,8,Itajaí,Arrasto de parelha,Corvina,"10.980,00",1
2019,8,Itajaí,Arrasto de parelha,Enchova,"460,00",1
2019,8,Itajaí,Arrasto de parelha,Goete,"2.000,00",1
2019,8,Itajaí,Arrasto de parelha,Gordinho,"1.380,00",1
2019,8,Itajaí,Arrasto de parelha,Maria-mole,"60,00",1
2019,8,Itajaí,Arrasto de parelha,Mistura,"4.000,00",1
2019,8,Itajaí,Arrasto de parelha,Peixe-porco,"3.000,00",1
2019,8,Itajaí,Arrasto duplo,Abrótea,"4.700,00",4
2019,8,Itajaí,Arrasto duplo,Cabra,"11.300,00",3
2019,8,Itajaí,Arrasto duplo,Camarão-rosa,"6.250,00",4
2019,8,Itajaí,Arrasto duplo,Castanha,"2.000,00",1
2019,8,Itajaí,Arrasto duplo,Congro-rosa,"400,00",1
2019,8,Itajaí,Arrasto duplo,Corcoroca,"100,00",1
2019,8,Itajaí,Arrasto duplo,Corvina,"300,00",1
2019,8,Itajaí,Arrasto duplo,Emplastro,"500,00",1
2019,8,Itajaí,Arrasto duplo,Gordinho,"300,00",1
2019,8,Itajaí,Arrasto duplo,Linguado,"5.000,00",2
2019,8,Itajaí,Arrasto duplo,Linguado-areia,"1.000,00",1
2019,8,Itajaí,Arrasto duplo,Maria-mole,"1.000,00",1
2019,8,Itajaí,Arrasto duplo,Mistura,"7.300,00",5
2019,8,Itajaí,Arrasto duplo,Peixe-porco,"300,00",1
2019,8,Itajaí,Arrasto duplo,Pescadinha-real,"600,00",1
2019,8,Itajaí,Arrasto duplo,Pitú,"140,00",1
2019,8,Itajaí,Arrasto duplo,Polvo,"40,00",1
2019,8,Itajaí,Arrasto duplo,Sapateira,"10,00",1
2019,8,Itajaí,Arrasto duplo,Tira-vira,"800,00",2
2019,8,Laguna,Arrasto de parelha,Abrótea,"20.760,00",3
2019,8,Laguna,Arrasto de parelha,Betara,"2.940,00",3
2019,8,Laguna,Arrasto de parelha,Castanha,"23.080,00",3
2019,8,Laguna,Arrasto de parelha,Corcoroca,"2.620,00",3
2019,8,Laguna,Arrasto de parelha,Corvina,"33.380,00",3
2019,8,Laguna,Arrasto de parelha,Espada,"5.120,00",3
2019,8,Laguna,Arrasto de parelha,Goete,"3.420,00",2
2019,8,Laguna,Arrasto de parelha,Gordinho,"5.560,00",2
2019,8,Laguna,Arrasto de parelha,Linguado,"3.000,00",3
2019,8,Laguna,Arrasto de parelha,Maria-mole,"42.460,00",3
2019,8,Laguna,Arrasto de parelha,Miracéu,"960,00",1
2019,8,Laguna,Arrasto de parelha,Pescada,"16.300,00",3
2019,8,Navegantes,Arrasto de parelha,Abrótea,"1.000,00",1
2019,8,Navegantes,Arrasto de parelha,Castanha,"17.000,00",2
2019,8,Navegantes,Arrasto de parelha,Corvina,"37.000,00",3
2019,8,Navegantes,Arrasto de parelha,Goete,"6.000,00",1
2019,8,Navegantes,Arrasto de parelha,Gordinho,"5.600,00",2
2019,8,Navegantes,Arrasto de parelha,Linguado,"800,00",1
2019,8,Navegantes,Arrasto de parelha,Maria-mole,"65.000,00",3
2019,8,Navegantes,Arrasto de parelha,Mistura,"64.000,00",5
2019,8,Navegantes,Arrasto de parelha,Não discriminado,"86.180,00",3
2019,8,Navegantes,Arrasto de parelha,Olho-de-cão,"2.000,00",1
2019,8,Navegantes,Arrasto de parelha,Peixe-porco,"13.000,00",2
2019,8,Navegantes,Arrasto de parelha,Pescada-amarela,"13.000,00",2
2019,8,Navegantes,Arrasto duplo,Abrótea,"4.910,00",12
2019,8,Navegantes,Arrasto duplo,Bagre,"100,00",1
2019,8,Navegantes,Arrasto duplo,Betara,"1.102,00",5
2019,8,Navegantes,Arrasto duplo,Cabra,"18.650,00",13
2019,8,Navegantes,Arrasto duplo,Camarão-rosa,"64.228,00",28
2019,8,Navegantes,Arrasto duplo,Camarão-santana,"70,00",2
2019,8,Navegantes,Arrasto duplo,Congro,"700,00",2
2019,8,Navegantes,Arrasto duplo,Congro-rosa,"18,00",1
2019,8,Navegantes,Arrasto duplo,Corvina,"4.996,00",8
2019,8,Navegantes,Arrasto duplo,Emplastro,"200,00",2
2019,8,Navegantes,Arrasto duplo,Goete,"470,00",2
2019,8,Navegantes,Arrasto duplo,Linguado-areia,"4.150,00",6
2019,8,Navegantes,Arrasto duplo,Lula,"59,00",2
2019,8,Navegantes,Arrasto duplo,Maria-mole,"400,00",2
2019,8,Navegantes,Arrasto duplo,Mistura,"41.980,00",25
2019,8,Navegantes,Arrasto duplo,Não discriminado,"34.487,00",6
2019,8,Navegantes,Arrasto duplo,Pitú,"60,00",2
2019,8,Navegantes,Arrasto duplo,Polvo,"253,00",3
2019,8,Navegantes,Arrasto duplo,Sapateira,"24,00",1
2019,8,Navegantes,Arrasto duplo,Tira-vira,"1.600,00",4
2019,8,Navegantes,Arrasto duplo,Trilha,"1.510,00",5
2019,9,Itajaí,Arrasto de parelha,Betara,"200,00",1
2019,9,Itajaí,Arrasto de parelha,Cabra,"1.300,00",2
2019,9,Itajaí,Arrasto de parelha,Castanha,"55.000,00",1
2019,9,Itajaí,Arrasto de parelha,Corvina,"22.000,00",2
2019,9,Itajaí,Arrasto de parelha,Gordinho,"1.620,00",1
2019,9,Itajaí,Arrasto de parelha,Linguado,"1.000,00",1
2019,9,Itajaí,Arrasto de parelha,Maria-mole,"40.000,00",1
2019,9,Itajaí,Arrasto de parelha,Mistura,"2.000,00",1
2019,9,Itajaí,Arrasto de parelha,Peixe-porco,"3.000,00",1
2019,9,Itajaí,Arrasto duplo,Abrótea,"2.900,00",5
2019,9,Itajaí,Arrasto duplo,Abrótea-de-fundo,"25.000,00",1
2019,9,Itajaí,Arrasto duplo,Betara,"1.050,00",3
2019,9,Itajaí,Arrasto duplo,Cabra,"14.900,00",5
2019,9,Itajaí,Arrasto duplo,Camarão-rosa,"7.350,00",4
2019,9,Itajaí,Arrasto duplo,Camarão-sete-barbas,"15.072,00",2
2019,9,Itajaí,Arrasto duplo,Castanha,"2.000,00",2
2019,9,Itajaí,Arrasto duplo,Corvina,"500,00",2
2019,9,Itajaí,Arrasto duplo,Emplastro,"1.500,00",2
2019,9,Itajaí,Arrasto duplo,Linguado,"18.000,00",3
2019,9,Itajaí,Arrasto duplo,Linguado-areia,"1.000,00",1
2019,9,Itajaí,Arrasto duplo,Lula,"2.000,00",1
2019,9,Itajaí,Arrasto duplo,Mangangá,"400,00",1
2019,9,Itajaí,Arrasto duplo,Maria-mole,"500,00",1
2019,9,Itajaí,Arrasto duplo,Merluza,"20.000,00",1
2019,9,Itajaí,Arrasto duplo,Mistura,"8.860,00",6
2019,9,Itajaí,Arrasto duplo,Peixe-porco,"500,00",1
2019,9,Itajaí,Arrasto duplo,Peixe-sapo,"1.000,00",1
2019,9,Itajaí,Arrasto duplo,Tira-vira,"3.650,00",5
2019,9,Itajaí,Arrasto duplo,Trilha,"90,00",2
2019,9,Laguna,Arrasto de parelha,Betara,"2.000,00",1
2019,9,Laguna,Arrasto de parelha,Castanha,"5.000,00",1
2019,9,Laguna,Arrasto de parelha,Corcoroca,"5.000,00",1
2019,9,Laguna,Arrasto de parelha,Corvina,"4.000,00",1
2019,9,Laguna,Arrasto de parelha,Gordinho,"4.000,00",1
2019,9,Laguna,Arrasto de parelha,Linguado,"1.000,00",1
2019,9,Laguna,Arrasto de parelha,Maria-mole,"5.000,00",1
2019,9,Laguna,Arrasto de parelha,Pescada,"23.000,00",1
2019,9,Navegantes,Arrasto de parelha,Abrótea,"8.500,00",2
2019,9,Navegantes,Arrasto de parelha,Betara,"5.000,00",3
2019,9,Navegantes,Arrasto de parelha,Cabra,"3.500,00",2
2019,9,Navegantes,Arrasto de parelha,Castanha,"54.000,00",4
2019,9,Navegantes,Arrasto de parelha,Corvina,"69.000,00",5
2019,9,Navegantes,Arrasto de parelha,Espada,"4.000,00",2
2019,9,Navegantes,Arrasto de parelha,Goete,"4.500,00",3
2019,9,Navegantes,Arrasto de parelha,Gordinho,"3.000,00",2
2019,9,Navegantes,Arrasto de parelha,Linguado,"1.800,00",2
2019,9,Navegantes,Arrasto de parelha,Maria-mole,"27.000,00",4
2019,9,Navegantes,Arrasto de parelha,Mistura,"16.000,00",4
2019,9,Navegantes,Arrasto de parelha,Não discriminado,"42.460,00",1
2019,9,Navegantes,Arrasto de parelha,Peixe-porco,"68.000,00",2
2019,9,Navegantes,Arrasto de parelha,Pescada-amarela,"18.500,00",4
2019,9,Navegantes,Arrasto de parelha,Pescada-bicuda,"1.000,00",1
2019,9,Navegantes,Arrasto de parelha,Pescada-branca,"500,00",1
2019,9,Navegantes,Arrasto duplo,Abrótea,"6.740,00",12
2019,9,Navegantes,Arrasto duplo,Betara,"400,00",2
2019,9,Navegantes,Arrasto duplo,Cabra,"42.000,00",16
2019,9,Navegantes,Arrasto duplo,Camarão-branco,"20,00",1
2019,9,Navegantes,Arrasto duplo,Camarão-rosa,"41.965,00",25
2019,9,Navegantes,Arrasto duplo,Camarão-santana,"300,00",2
2019,9,Navegantes,Arrasto duplo,Camarão-sete-barbas,"8.300,00",2
2019,9,Navegantes,Arrasto duplo,Castanha,"100,00",1
2019,9,Navegantes,Arrasto duplo,Congro-rosa,"1.200,00",2
2019,9,Navegantes,Arrasto duplo,Corcoroca,"100,00",1
2019,9,Navegantes,Arrasto duplo,Corvina,"4.900,00",5
2019,9,Navegantes,Arrasto duplo,Emplastro,"5.200,00",8
2019,9,Navegantes,Arrasto duplo,Espada,"40,00",1
2019,9,Navegantes,Arrasto duplo,Goete,"200,00",1
2019,9,Navegantes,Arrasto duplo,Linguado,"6.000,00",1
2019,9,Navegantes,Arrasto duplo,Linguado-areia,"7.500,00",7
2019,9,Navegantes,Arrasto duplo,Lula,"60,00",1
2019,9,Navegantes,Arrasto duplo,Maria-mole,"150,00",2
2019,9,Navegantes,Arrasto duplo,Mistura,"29.610,00",24
2019,9,Navegantes,Arrasto duplo,Não discriminado,"43.082,00",8
2019,9,Navegantes,Arrasto duplo,Pescada-amarela,"500,00",1
2019,9,Navegantes,Arrasto duplo,Pitú,"418,00",5
2019,9,Navegantes,Arrasto duplo,Polvo,"30,00",1
2019,9,Navegantes,Arrasto duplo,Sapateira,"330,00",2
2019,9,Navegantes,Arrasto duplo,Tira-vira,"2.850,00",6
2019,9,Navegantes,Arrasto duplo,Trilha,"320,00",2
2019,9,Navegantes,Arrasto simples,Cabra,"15.000,00",1
2019,9,Navegantes,Arrasto simples,Cação-bagre,"1.000,00",1
2019,9,Navegantes,Arrasto simples,Castanha,"4.000,00",1
2019,9,Navegantes,Arrasto simples,Emplastro,"3.000,00",1
2019,9,Navegantes,Arrasto simples,Goete,"4.000,00",1
2019,9,Navegantes,Arrasto simples,Linguado-areia,"1.000,00",1
2019,9,Navegantes,Arrasto simples,Mistura,"1.000,00",1
2019,9,Navegantes,Arrasto simples,Peixe-sapo,"500,00",1
2019,10,Itajaí,Arrasto duplo,Abrótea,"1.500,00",3
2019,10,Itajaí,Arrasto duplo,Betara,"500,00",2
2019,10,Itajaí,Arrasto duplo,Cabra,"37.600,00",7
2019,10,Itajaí,Arrasto duplo,Camarão-rosa,"5.090,00",4
2019,10,Itajaí,Arrasto duplo,Camarão-sete-barbas,"4.500,00",1
2019,10,Itajaí,Arrasto duplo,Castanha,"11.500,00",3
2019,10,Itajaí,Arrasto duplo,Congro-rosa,"600,00",2
2019,10,Itajaí,Arrasto duplo,Corvina,"2.800,00",4
2019,10,Itajaí,Arrasto duplo,Emplastro,"6.000,00",3
2019,10,Itajaí,Arrasto duplo,Espada,"2.000,00",1
2019,10,Itajaí,Arrasto duplo,Goete,"200,00",1
2019,10,Itajaí,Arrasto duplo,Gordinho,"100,00",1
2019,10,Itajaí,Arrasto duplo,Linguado,"22.000,00",2
2019,10,Itajaí,Arrasto duplo,Linguado-areia,"1.500,00",2
2019,10,Itajaí,Arrasto duplo,Linguado-vermelho,"1.200,00",1
2019,10,Itajaí,Arrasto duplo,Mangangá,"100,00",1
2019,10,Itajaí,Arrasto duplo,Maria-mole,"5.500,00",3
2019,10,Itajaí,Arrasto duplo,Mistura,"3.700,00",4
2019,10,Itajaí,Arrasto duplo,Peixe-porco,"1.000,00",1
2019,10,Itajaí,Arrasto duplo,Peixe-sapo,"200,00",1
2019,10,Itajaí,Arrasto duplo,Pescada-amarela,"70,00",1
2019,10,Itajaí,Arrasto duplo,Tira-vira,"6.200,00",5
2019,10,Itajaí,Arrasto duplo,Trilha,"100,00",1
2019,10,Itajaí,Arrasto simples,Abrótea,"1.000,00",1
2019,10,Itajaí,Arrasto simples,Cabra,"33.000,00",1
2019,10,Itajaí,Arrasto simples,Castanha,"13.000,00",1
2019,10,Itajaí,Arrasto simples,Corvina,"4.000,00",1
2019,10,Itajaí,Arrasto simples,Emplastro,"4.000,00",1
2019,10,Itajaí,Arrasto simples,Goete,"1.000,00",1
2019,10,Itajaí,Arrasto simples,Linguado,"2.500,00",1
2019,10,Itajaí,Arrasto simples,Maria-mole,"5.000,00",1
2019,10,Itajaí,Arrasto simples,Mistura,"2.000,00",1
2019,10,Itajaí,Arrasto simples,Pescada-amarela,"500,00",1
2019,10,Itajaí,Arrasto simples,Tira-vira,"1.000,00",1
2019,10,Navegantes,Arrasto de parelha,Abrótea,"3.000,00",2
2019,10,Navegantes,Arrasto de parelha,Betara,"10.000,00",2
2019,10,Navegantes,Arrasto de parelha,Cabra,"16.000,00",3
2019,10,Navegantes,Arrasto de parelha,Castanha,"30.000,00",1
2019,10,Navegantes,Arrasto de parelha,Corcoroca,"2.000,00",1
2019,10,Navegantes,Arrasto de parelha,Corvina,"69.000,00",4
2019,10,Navegantes,Arrasto de parelha,Espada,"5.000,00",1
2019,10,Navegantes,Arrasto de parelha,Goete,"43.000,00",3
2019,10,Navegantes,Arrasto de parelha,Guaivira,"1.000,00",1
2019,10,Navegantes,Arrasto de parelha,Linguado,"3.000,00",2
2019,10,Navegantes,Arrasto de parelha,Maria-mole,"20.000,00",1
2019,10,Navegantes,Arrasto de parelha,Mistura,"38.000,00",3
2019,10,Navegantes,Arrasto de parelha,Não discriminado,"200.500,00",3
2019,10,Navegantes,Arrasto de parelha,Olho-de-cão,"4.000,00",1
2019,10,Navegantes,Arrasto de parelha,Palombeta,"3.000,00",1
2019,10,Navegantes,Arrasto de parelha,Peixe-porco,"10.300,00",2
2019,10,Navegantes,Arrasto de parelha,Pescada-amarela,"5.000,00",1
2019,10,Navegantes,Arrasto de parelha,Pescada-branca,"5.000,00",2
2019,10,Navegantes,Arrasto duplo,Abrótea,"3.600,00",7
2019,10,Navegantes,Arrasto duplo,Abrótea-de-fundo,"55.000,00",2
2019,10,Navegantes,Arrasto duplo,Betara,"1.100,00",2
2019,10,Navegantes,Arrasto duplo,Cabra,"37.900,00",18
2019,10,Navegantes,Arrasto duplo,Calamar-argentino,"3.000,00",1
2019,10,Navegantes,Arrasto duplo,Camarão-branco,"17,00",1
2019,10,Navegantes,Arrasto duplo,Camarão-rosa,"28.526,00",21
2019,10,Navegantes,Arrasto duplo,Camarão-santana,"5.000,00",1
2019,10,Navegantes,Arrasto duplo,Camarão-sete-barbas,"14.000,00",3
2019,10,Navegantes,Arrasto duplo,Corvina,"1.050,00",2
2019,10,Navegantes,Arrasto duplo,Emplastro,"2.700,00",5
2019,10,Navegantes,Arrasto duplo,Goete,"500,00",1
2019,10,Navegantes,Arrasto duplo,Linguado,"2.500,00",2
2019,10,Navegantes,Arrasto duplo,Linguado-areia,"3.600,00",8
2019,10,Navegantes,Arrasto duplo,Lula,"5.500,00",1
2019,10,Navegantes,Arrasto duplo,Merluza,"16.100,00",3
2019,10,Navegantes,Arrasto duplo,Mistura,"20.750,00",21
2019,10,Navegantes,Arrasto duplo,Não discriminado,"85.167,00",14
2019,10,Navegantes,Arrasto duplo,Peixe-porco,"150,00",1
2019,10,Navegantes,Arrasto duplo,Peixe-sapo,"1.300,00",2
2019,10,Navegantes,Arrasto duplo,Polvo,"140,00",2
2019,10,Navegantes,Arrasto duplo,Sapateira,"5,00",1
2019,10,Navegantes,Arrasto duplo,Sarrão,"1.000,00",2
2019,10,Navegantes,Arrasto duplo,Tira-vira,"700,00",3
2019,10,Navegantes,Arrasto simples,Maria-mole,"100,00",1
2019,10,Navegantes,Arrasto simples,Mistura,"18.000,00",1
2019,11,Itajaí,Arrasto de parelha,Abrótea,"34,00",1
2019,11,Itajaí,Arrasto de parelha,Betara,"1.876,00",1
2019,11,Itajaí,Arrasto de parelha,Cabra,"480,00",1
2019,11,Itajaí,Arrasto de parelha,Castanha,"4.297,00",1
2019,11,Itajaí,Arrasto de parelha,Corcoroca,"498,00",1
2019,11,Itajaí,Arrasto de parelha,Corvina,"11.558,00",1
2019,11,Itajaí,Arrasto de parelha,Goete,"65.056,00",1
2019,11,Itajaí,Arrasto de parelha,Gordinho,"7.357,00",1
2019,11,Itajaí,Arrasto de parelha,Linguado,"501,00",1
2019,11,Itajaí,Arrasto de parelha,Maria-mole,"1.374,00",1
2019,11,Itajaí,Arrasto de parelha,Miracéu,"59,00",1
2019,11,Itajaí,Arrasto de parelha,Paru,"20,00",1
2019,11,Itajaí,Arrasto de parelha,Pescada,"356,00",1
2019,11,Itajaí,Arrasto duplo,Abrótea,"2.700,00",7
2019,11,Itajaí,Arrasto duplo,Abrótea-de-fundo,"25.000,00",1
2019,11,Itajaí,Arrasto duplo,Betara,"800,00",1
2019,11,Itajaí,Arrasto duplo,Cabra,"800,00",2
2019,11,Itajaí,Arrasto duplo,Calamar-argentino,"500,00",1
2019,11,Itajaí,Arrasto duplo,Camarão-barba-ruça,"3.750,00",4
2019,11,Itajaí,Arrasto duplo,Camarão-rosa,"4.550,00",8
2019,11,Itajaí,Arrasto duplo,Camarão-santana,"7.900,00",4
2019,11,Itajaí,Arrasto duplo,Castanha,"50,00",1
2019,11,Itajaí,Arrasto duplo,Corvina,"50,00",1
2019,11,Itajaí,Arrasto duplo,Emplastro,"1.350,00",5
2019,11,Itajaí,Arrasto duplo,Goete,"500,00",1
2019,11,Itajaí,Arrasto duplo,Linguado,"1.900,00",3
2019,11,Itajaí,Arrasto duplo,Linguado-areia,"1.500,00",2
2019,11,Itajaí,Arrasto duplo,Lula,"130,00",1
2019,11,Itajaí,Arrasto duplo,Maria-mole,"700,00",2
2019,11,Itajaí,Arrasto duplo,Merluza,"5.600,00",3
2019,11,Itajaí,Arrasto duplo,Mistura,"5.850,00",8
2019,11,Itajaí,Arrasto duplo,Peixe-sapo,"1.000,00",1
2019,11,Itajaí,Arrasto duplo,Trilha,"300,00",1
2019,11,Itajaí,Arrasto simples,Cabra,"10.000,00",1
2019,11,Itajaí,Arrasto simples,Goete,"10.000,00",1
2019,11,Itajaí,Arrasto simples,Mistura,"5.000,00",1
2019,11,Navegantes,Arrasto de parelha,Betara,"5.000,00",2
2019,11,Navegantes,Arrasto de parelha,Cabra,"3.000,00",1
2019,11,Navegantes,Arrasto de parelha,Camarão-rosa,"940,00",1
2019,11,Navegantes,Arrasto de parelha,Castanha,"43.000,00",3
2019,11,Navegantes,Arrasto de parelha,Corcoroca,"2.000,00",1
2019,11,Navegantes,Arrasto de parelha,Corvina,"122.000,00",9
2019,11,Navegantes,Arrasto de parelha,Goete,"120.000,00",9
2019,11,Navegantes,Arrasto de parelha,Gordinho,"3.000,00",1
2019,11,Navegantes,Arrasto de parelha,Maria-mole,"41.000,00",3
2019,11,Navegantes,Arrasto de parelha,Mistura,"82.000,00",8
2019,11,Navegantes,Arrasto de parelha,Peixe-porco,"8.000,00",2
2019,11,Navegantes,Arrasto de parelha,Pescada-amarela,"15.000,00",1
2019,11,Navegantes,Arrasto de parelha,Pescada-branca,"9.250,00",3
2019,11,Navegantes,Arrasto de parelha,Roncador,"8.000,00",2
2019,11,Navegantes,Arrasto duplo,Abrótea,"5.200,00",7
2019,11,Navegantes,Arrasto duplo,Abrótea-de-fundo,"84.000,00",5
2019,11,Navegantes,Arrasto duplo,Betara,"2.200,00",5
2019,11,Navegantes,Arrasto duplo,Cabra,"25.000,00",10
2019,11,Navegantes,Arrasto duplo,Calamar-argentino,"6.500,00",3
2019,11,Navegantes,Arrasto duplo,Camarão-barba-ruça,"30.400,00",9
2019,11,Navegantes,Arrasto duplo,Camarão-branco,"20,00",1
2019,11,Navegantes,Arrasto duplo,Camarão-rosa,"25.229,00",21
2019,11,Navegantes,Arrasto duplo,Camarão-santana,"43.069,00",15
2019,11,Navegantes,Arrasto duplo,Camarão-sete-barbas,"14.250,00",3
2019,11,Navegantes,Arrasto duplo,Castanha,"900,00",2
2019,11,Navegantes,Arrasto duplo,Congro-rosa,"1.400,00",2
2019,11,Navegantes,Arrasto duplo,Corvina,"3.700,00",5
2019,11,Navegantes,Arrasto duplo,Emplastro,"7.550,00",8
2019,11,Navegantes,Arrasto duplo,Galo,"800,00",1
2019,11,Navegantes,Arrasto duplo,Goete,"3.350,00",2
2019,11,Navegantes,Arrasto duplo,Linguado,"21.700,00",6
2019,11,Navegantes,Arrasto duplo,Linguado-areia,"2.200,00",4
2019,11,Navegantes,Arrasto duplo,Lula,"175,00",2
2019,11,Navegantes,Arrasto duplo,Mangangá,"500,00",1
2019,11,Navegantes,Arrasto duplo,Maria-mole,"6.350,00",5
2019,11,Navegantes,Arrasto duplo,Merluza,"13.200,00",5
2019,11,Navegantes,Arrasto duplo,Mistura,"28.700,00",24
2019,11,Navegantes,Arrasto duplo,Não discriminado,"71.375,00",13
2019,11,Navegantes,Arrasto duplo,Peixe-porco,"900,00",2
2019,11,Navegantes,Arrasto duplo,Peixe-sapo,"6.750,00",7
2019,11,Navegantes,Arrasto duplo,Pescada-amarela,"1.700,00",3
2019,11,Navegantes,Arrasto duplo,Pescada-cambucu,"20,00",1
2019,11,Navegantes,Arrasto duplo,Polvo,"200,00",1
2019,11,Navegantes,Arrasto duplo,Robalo,"30,00",1
2019,11,Navegantes,Arrasto duplo,Sapateira,"80,00",1
2019,11,Navegantes,Arrasto duplo,Sarrão,"1.000,00",1
2019,11,Navegantes,Arrasto duplo,Tira-vira,"9.950,00",6
2019,11,Navegantes,Arrasto duplo,Trilha,"1.050,00",2
2019,11,Navegantes,Arrasto simples,Cabra,"10.000,00",1
2019,11,Navegantes,Arrasto simples,Castanha,"32.000,00",1
2019,11,Navegantes,Arrasto simples,Mistura,"23.000,00",1
2019,11,Penha,Arrasto duplo,Camarão-barba-ruça,"500,00",1
2019,11,Penha,Arrasto duplo,Camarão-santana,"1.400,00",1
2019,11,Penha,Arrasto duplo,Mistura,"300,00",1
2019,12,Itajaí,Arrasto de parelha,Castanha,"10.000,00",1
2019,12,Itajaí,Arrasto de parelha,Corvina,"10.000,00",1
2019,12,Itajaí,Arrasto de parelha,Goete,"20.000,00",1
2019,12,Itajaí,Arrasto de parelha,Maria-mole,"15.000,00",1
2019,12,Itajaí,Arrasto de parelha,Mistura,"10.000,00",1
2019,12,Itajaí,Arrasto duplo,Abrótea,"2.400,00",4
2019,12,Itajaí,Arrasto duplo,Abrótea-de-fundo,"50.000,00",2
2019,12,Itajaí,Arrasto duplo,Betara,"2.300,00",3
2019,12,Itajaí,Arrasto duplo,Cabra,"3.500,00",3
2019,12,Itajaí,Arrasto duplo,Camarão-barba-ruça,"2.500,00",1
